vgg16_sm,vgg16_mem,vgg19_sm,vgg19_mem,squeezenet_sm,squeezenet_mem,googlenet_sm,googlenet_mem,alexnet_sm,alexnet_mem,lstm_sm,lstm_mem,neumf_sm,neumf_mem,adgcl_sm,adgcl_mem,sum_interference,product_interference
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,4.749993875531625,0.5953023814345554
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,1.921861369843096,0.009645268957937023
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12446097080432,0.233490173554078
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1002342951115482,0.00028599292621927597
53.44736842105264,26.730263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,10.933070866141732,3.8385826771653533,2.8018937118392007,0.040772745337218426
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,2.8478621631298737,0.07507647503447695
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,1.7577437857570797,0.017060996378384558
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,0.0,0.0,3.2290516385381225,0.26411754210281146
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,10.24271844660194,2.9805825242718447,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048364399954336,0.050735073251881126
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,3.425287356321839,0.5057471264367817,0.0,0.0,2.776334618146291,0.14551561416876116
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,24.29545454545455,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,3.4037599501163904,0.2596807145967653
53.44736842105264,26.730263157894736,60.84324324324324,34.69189189189189,0.0,0.0,0.0,0.0,7.531732418524871,2.497427101200686,0.0,0.0,0.0,0.0,10.933070866141732,3.8385826771653533,4.247918785339893,0.7018843757301084
